split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available
station_temporal,1.0,regression,Turbidity,S2 only,Ridge,log1p,32,187,38,38.0,37.63539649930707,84.09183567903881,-0.0645883728266722,0.3511253871702178,0.5812770156974268,-32.76825034573949,0.7976216382722282,1.0590938709515236,0.137913306160051,0.5284812620834002,0.5812770156974268,-0.4276546733181698,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,ElasticNet,log1p,32,187,38,38.0,36.02809559798316,82.670820578829,-0.0289127511615279,0.3358388946985151,0.5960496808177492,-30.50536885943725,0.7791947881827331,1.037430921662161,0.1728192686784286,0.5617014455425984,0.5960496808177492,-0.4286692762124565,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,RandomForest,log1p,32,187,38,38.0,34.97018014778386,80.4099358481475,0.0265951991148418,0.3679655758798975,0.5806204528031903,-26.305517676053128,0.7539036141232638,0.9795206406942716,0.2625896713102941,0.5886760847665434,0.5806204528031903,-0.3096213715657896,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,ExtraTrees,log1p,32,187,38,38.0,36.52221441139605,83.20241840147358,-0.0421877218620661,0.2607768579479939,0.5169338520622448,-27.04159609946799,0.7952656030046393,1.0268118647653686,0.1896665084078644,0.5241684903253273,0.5169338520622448,-0.2990200630886651,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,XGBoost,log1p,32,187,38,38.0,35.82136777825775,79.31555194229752,0.0529110837202305,0.3547242333612493,0.4895770648023885,-21.967265857349453,0.8251216410458665,1.042215950862641,0.1651711217588689,0.5146593899590807,0.4895770648023885,-0.2206203861934235,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,CatBoost,log1p,32,187,38,38.0,35.56175914890824,81.29921603051244,0.0049457292512677,0.2999462345755229,0.4951578494033992,-23.6772974505899,0.795199044837533,1.0261678422885423,0.1906826815536986,0.5183304647944685,0.4951578494033992,-0.2272343360589135,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,Turbidity,S2 only,Stacking_RidgeMeta,log1p,32,187,38,38.0,35.81441970675721,82.7795135336698,-0.0316200930103143,0.2841560644198841,0.4874979489706394,-27.17626353539733,0.7963193989754266,1.0484852267787803,0.1550973668554782,0.4820255363960405,0.4874979489706394,-0.272775341531969,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,DummyMedian,log1p,32,187,38,38.0,37.69556467118622,102.25009082612644,-0.1277122736200382,,,-34.40969848670852,0.8766532763218967,1.1247368138746443,-0.3764746495719575,,,-0.588213070297465,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,Ridge,log1p,32,187,38,38.0,33.0908731998744,99.10723511464091,-0.0594528242929532,0.2401090399605747,0.5974453877981063,-29.464745415208142,0.6683361315814554,0.9074241755096693,0.1040431630957159,0.5276541040553233,0.5974453877981063,-0.3746531893107665,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,ElasticNet,log1p,32,187,38,38.0,32.06962256328321,98.62116963060116,-0.049086262344115,0.2209606100583258,0.5680736480555001,-28.659459089512826,0.6461669638356141,0.8978255249592397,0.1228976127142945,0.5300057097601478,0.5680736480555001,-0.3752506043853374,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,RandomForest,log1p,32,187,38,38.0,31.52565207708682,98.93270686615035,-0.0557247082412055,0.1609967556048335,0.5437622080438298,-27.41558015715217,0.6321216881947308,0.8899697017107924,0.1381794606452113,0.5254775388880613,0.5437622080438298,-0.3552978400070677,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,ExtraTrees,log1p,32,187,38,38.0,31.176927347499305,99.98679880464805,-0.0783412795155817,0.0706194412120749,0.5288013218828019,-27.20760395445169,0.6171800004125517,0.909521904268644,0.0998959364679605,0.4656896784388221,0.5288013218828019,-0.3253207699922595,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,XGBoost,log1p,32,187,38,38.0,32.70513507380068,99.72464635483622,-0.0726941496247846,0.0916340602871491,0.3837027274240093,-26.717488736181643,0.6981657465605076,0.9652626284865468,-0.0138118920091625,0.3897252663800226,0.3837027274240093,-0.3451583857462295,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,CatBoost,log1p,32,187,38,38.0,33.23232800066271,100.4980365232163,-0.0893967013556225,0.0255340976659151,0.3515808247841553,-27.274380906102703,0.6975683271177353,0.9814878588985032,-0.0481809446895724,0.3256171137107707,0.3515808247841553,-0.3283419589515353,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,SS,S2 only,Stacking_RidgeMeta,log1p,32,187,38,38.0,32.48355485201738,99.54182447750684,-0.0687646857935007,0.1505427392795178,0.5555329052440502,-28.69584642264376,0.6507405084964567,0.8984566206614681,0.1216641211815549,0.516756879079347,0.5555329052440502,-0.3544704680215063,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,DummyMedian,log1p,32,187,38,38.0,6378.973684210527,12329.454784761316,-0.1832972955340774,,,-4852.605263157895,1.4441732464844304,1.7443573755959003,-0.0036238533466101,1.127576270566266e-15,,0.1048178592149765,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,Ridge,log1p,32,187,38,38.0,6621.452419845392,11845.171342198018,-0.0921664259186327,0.2051923344384265,0.2291078680092118,-4125.890506946659,1.5188784717798618,1.7937214019228118,-0.0612312324045678,0.2073511796806084,0.2291078680092118,-0.0251576984823567,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,ElasticNet,log1p,32,187,38,38.0,6940.973461938724,11538.500213891271,-0.0363461831740541,0.2398936539012766,0.2322883984889951,-3182.434638177171,1.5853346286287686,1.8732318208205776,-0.1573989822475048,0.201136929931213,0.2322883984889951,0.1073736463936297,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,RandomForest,log1p,32,187,38,38.0,6602.598857551119,12142.525985805323,-0.1476889770501048,0.1621718020535398,0.1550782792556369,-4676.20461155592,1.5247488495251225,1.8172168312123536,-0.0892148261418144,0.1652311515612828,0.1550782792556369,-0.2090287838352061,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,ExtraTrees,log1p,32,187,38,38.0,6513.175265556378,12068.126641421586,-0.1336678884904796,0.195311961087827,0.0641589769197649,-4682.152289657221,1.6389418776591302,2.0268676755465824,-0.3550360083854771,0.0581979241245455,0.0641589769197649,-0.3677952860535574,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,XGBoost,log1p,32,187,38,38.0,6679.784857236026,12187.744814081894,-0.1562528925739574,0.1572233904514522,0.0201799175269004,-4743.690080178349,1.68433057371349,2.0807265397258097,-0.4280060790684368,-0.0023313616807331,0.0201799175269004,-0.3871041806148363,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,CatBoost,log1p,32,187,38,38.0,6540.5633991712775,12180.51348271459,-0.1548812249756423,0.1761113992169247,0.0661330992865269,-4856.523787961069,1.5968384861878049,2.014357650350368,-0.3383607990985604,0.0780834517984906,0.0661330992865269,-0.4518556422424718,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,TCB,S2 only,Stacking_RidgeMeta,log1p,32,187,38,38.0,6705.461077495417,11739.206994306483,-0.0727132582388612,0.23087889347874,0.3105952523705543,-4019.628948004949,1.491236851059127,1.7244162016904736,0.0191914746322441,0.2626466037536898,0.3105952523705543,0.068426917072088,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,FCB,S2 only,DummyMedian,log1p,32,187,38,38.0,2082.7105263157896,4066.691390850928,-0.2407975883482891,,,-1791.5,1.6093269973270772,1.8702343287879,-0.0132381574300828,-1.8869814164320807e-16,,-0.2137735783065229,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,FCB,S2 only,Ridge,log1p,32,187,38,38.0,2066.701654748432,3993.1340962480913,-0.196317064402522,0.2099072785013742,0.0913078243004381,-1749.082057114473,1.6594141179209965,1.9315014941597717,-0.0807110315872192,0.1395902099013998,0.0913078243004381,-0.3807770536688202,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,FCB,S2 only,ElasticNet,log1p,32,187,38,38.0,2139.3774807234795,3877.10805214754,-0.1278057833765054,0.1831444397767219,0.106982516827404,-1458.5073818458036,1.7516928420137787,2.017373507735017,-0.1789411168733625,0.1297920435537852,0.106982516827404,-0.1942313325473032,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,FCB,S2 only,RandomForest,log1p,32,187,38,38.0,2071.84958125399,3933.1637225350487,-0.160653425859826,0.3057173457900283,0.0776061699936496,-1724.1164242444067,1.6832481422367438,1.9647868309987664,-0.1182795035496866,0.1572434413316495,0.0776061699936496,-0.4349553744658295,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,1.0,regression,FCB,S2 only,ExtraTrees,log1p,32,187,38,38.0,2078.14395474134,3863.61004321054,-0.1199666244203518,0.3097398829385512,0.0147977866513315,-1640.9416694203735,1.843568500628513,2.181698668765401,-0.3788245931856966,0.0306505647487208,0.0147977866513315,-0.4908331884776194,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
